block,sort_plate,well,dil_fact,rand_id,line_id,lawn_note,censor,growth type,well_note,time_washed,date_sort,sorter_source_well,L1_VP604,L1_MA,L1_plus_VP604,L1_plus_MA,source_file,,,,
5,6,G01,5,,,,,normal,,,20-Jul,G1,0,0,0,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,G02,5,543,,,,normal,,,20-Jul,G2,541,750,46,40,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,G03,5,544,,Partial Lawn,,normal,,,20-Jul,G3,765,230,102,2,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,G04,5,545,,Partial Lawn,,normal,,,20-Jul,G4,381,131,43,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,G05,5,,,,,normal,,,20-Jul,G5,0,1,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,G06,5,547,,Partial Lawn,,normal,,,20-Jul,G6,544,614,70,37,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,G07,5,,,,,normal,,,20-Jul,G7,1,0,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,G08,5,567,,,,normal,,,20-Jul,G8,813,1516,68,138,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,G09,5,568,,,,normal,,,20-Jul,G9,1019,1242,106,112,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,G10,5,569,,Partial Lawn,,normal,,,20-Jul,G10,813,740,70,83,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,G11,5,570,,Partial Lawn,,normal,,,20-Jul,G11,1062,345,177,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,G12,5,571,,Partial Lawn,,normal,,,20-Jul,G12,949,888,115,114,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,H01,5,548,,Partial Lawn,,normal,,,20-Jul,H1,388,303,53,22,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,H02,5,549,,Partial Lawn,,normal,,,20-Jul,H2,442,751,96,114,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,H03,5,550,,Partial Lawn,,normal,,,20-Jul,H3,677,187,113,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,H04,5,551,,Partial Lawn,,normal,,,20-Jul,H4,709,273,128,11,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,H05,5,,,,,normal,,,20-Jul,H5,2,2,1,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,H06,5,553,,Partial Lawn,,normal,,,20-Jul,H6,357,79,47,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,H07,5,572,,Partial Lawn,,normal,,,20-Jul,H7,1384,229,320,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,H08,5,573,,,,normal,,,20-Jul,H8,1438,909,146,85,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,H09,5,574,,,,normal,,,20-Jul,H9,1628,384,308,5,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,H10,5,575,,,,normal,,,20-Jul,H10,590,1120,66,136,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,H11,5,,,,,normal,,,20-Jul,H11,3,3,0,1,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,6,H12,5,,,,,normal,"SHIFTED, NO WORMS LOADED ON THIS PLATE. REAL RANDOM LINE ID 577 LOADED IN FOLLOWING (PLATE 7 CELL 1)",,20-Jul,H12,0,0,0,0,20170720_Block5_Plate6_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,A01,5,577,,,,normal,"TRUE 577, WORMS LOADED",5:00 PM,20-Jul,A1,0,2,0,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,A02,5,578,,Partial Lawn,,normal,,5:00 PM,20-Jul,A2,316,175,77,8,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,A03,5,579,,Partial Lawn,,normal,,5:00 PM,20-Jul,A3,357,581,85,32,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,A04,5,580,,Partial Lawn,,normal,,5:00 PM,20-Jul,A4,351,489,83,22,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,A05,5,581,,,,normal,,5:00 PM,20-Jul,A5,161,810,34,67,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,A06,5,582,,,,normal,,5:00 PM,20-Jul,A6,347,1293,26,107,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,A07,5,601,,,,normal,,5:00 PM,20-Jul,A7,377,653,49,40,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,A08,5,602,,Partial Lawn,,normal,,5:00 PM,20-Jul,A8,395,665,43,58,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,A09,5,603,,Partial Lawn,,normal,,5:00 PM,20-Jul,A9,351,28,74,1,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,A10,5,604,,,,normal,,5:00 PM,20-Jul,A10,1202,354,174,3,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,A11,5,605,,Partial Lawn,,normal,,5:00 PM,20-Jul,A11,612,113,117,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,A12,5,606,,,,normal,,5:00 PM,20-Jul,A12,494,1348,64,72,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,B01,5,583,,Partial Lawn,,normal,,5:00 PM,20-Jul,B1,517,585,58,55,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,B02,5,,,,,normal,,5:00 PM,20-Jul,B2,1,4,0,1,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,B03,5,585,,Partial Lawn,,normal,,5:00 PM,20-Jul,B3,463,333,107,5,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,B04,5,586,,,,normal,,5:00 PM,20-Jul,B4,1137,490,116,6,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,B05,5,,,,,normal,,5:00 PM,20-Jul,B5,1,1,0,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,B06,5,588,,,,normal,,5:00 PM,20-Jul,B6,291,1036,51,47,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,B07,5,607,,,,normal,,5:00 PM,20-Jul,B7,1206,253,157,2,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,B08,5,608,,,,normal,,5:00 PM,20-Jul,B8,1392,315,150,23,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,B09,5,609,,,,normal,,5:00 PM,20-Jul,B9,654,685,44,61,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,B10,5,610,,Partial Lawn,,normal,,5:00 PM,20-Jul,B10,0,732,12,110,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,B11,5,611,,,,normal,,5:00 PM,20-Jul,B11,404,798,58,76,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,B12,5,612,,,,normal,,5:00 PM,20-Jul,B12,300,610,41,28,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,C01,5,589,,Partial Lawn,,normal,,5:00 PM,20-Jul,C1,1328,165,186,8,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,C02,5,590,,Partial Lawn,,normal,,5:00 PM,20-Jul,C2,1599,141,260,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,C03,5,,,,,normal,,5:00 PM,20-Jul,C3,0,0,1,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,C04,5,592,,Partial Lawn,,normal,,5:00 PM,20-Jul,C4,1311,197,392,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,C05,5,593,,Partial Lawn,,normal,,5:00 PM,20-Jul,C5,594,518,62,28,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,C06,5,,,,,normal,,5:00 PM,20-Jul,C6,0,1,0,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,C07,5,613,,,,normal,,5:00 PM,20-Jul,C7,490,635,44,35,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,C08,5,614,,,,normal,,5:00 PM,20-Jul,C8,581,556,46,56,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,C09,5,615,,,,normal,,5:00 PM,20-Jul,C9,1439,357,165,17,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,C10,5,616,,Partial Lawn,,normal,,5:00 PM,20-Jul,C10,993,197,359,38,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,C11,5,617,,Full Lawn,,normal,,5:00 PM,20-Jul,C11,26,14,13,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,C12,5,,,,,normal,,5:00 PM,20-Jul,C12,2,1,1,1,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,D01,5,595,,Partial Lawn,,normal,,5:00 PM,20-Jul,D1,460,238,90,4,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,D02,5,,,,,normal,,5:00 PM,20-Jul,D2,1,3,1,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,D03,5,597,,Partial Lawn,,normal,,5:00 PM,20-Jul,D3,817,185,204,1,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,D04,5,598,,,,normal,,5:00 PM,20-Jul,D4,381,595,49,40,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,D05,5,599,,,,normal,,5:00 PM,20-Jul,D5,337,1036,46,80,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,D06,5,600,,Partial Lawn,,normal,,5:00 PM,20-Jul,D6,433,224,94,2,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,D07,5,619,,Partial Lawn,,normal,,5:00 PM,20-Jul,D7,129,65,26,5,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,D08,5,620,,,,normal,,5:00 PM,20-Jul,D8,1239,298,111,4,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,D09,5,621,,Partial Lawn,,normal,,5:00 PM,20-Jul,D9,371,343,69,14,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,D10,5,622,,Partial Lawn,,normal,,5:00 PM,20-Jul,D10,480,529,79,20,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,D11,5,,,,,normal,,5:00 PM,20-Jul,D11,4,6,2,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,D12,5,624,,Partial Lawn,,normal,,5:00 PM,20-Jul,D12,336,73,61,2,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,E01,5,625,,,,normal,,5:00 PM,20-Jul,E1,564,535,56,19,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,E02,5,626,,Partial Lawn,,normal,,5:00 PM,20-Jul,E2,321,412,63,24,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,E03,5,627,,Partial Lawn,,normal,,5:00 PM,20-Jul,E3,1237,99,200,2,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,E04,5,628,,Partial Lawn,,normal,,5:00 PM,20-Jul,E4,532,211,142,2,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,E05,5,629,,Partial Lawn,,normal,,5:00 PM,20-Jul,E5,1062,192,275,2,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,E06,5,,,,,normal,,5:00 PM,20-Jul,E6,0,0,0,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,E07,5,649,,,,normal,,5:00 PM,20-Jul,E7,779,579,72,9,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,E08,5,650,,,,normal,,5:00 PM,20-Jul,E8,801,170,73,4,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,E09,5,651,,Partial Lawn,,normal,,5:00 PM,20-Jul,E9,547,460,54,76,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,E10,5,,,,,normal,,5:00 PM,20-Jul,E10,3,4,2,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,E11,5,653,,,,normal,,5:00 PM,20-Jul,E11,555,568,66,44,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,E12,5,654,,,,normal,,5:00 PM,20-Jul,E12,47,1104,39,188,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,F01,5,631,,Partial Lawn,,normal,,5:00 PM,20-Jul,F1,394,328,84,8,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,F02,5,632,,,,normal,,5:00 PM,20-Jul,F2,723,862,83,103,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,F03,5,633,,Partial Lawn,,normal,,5:00 PM,20-Jul,F3,284,291,72,42,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,F04,5,634,,,,normal,,5:00 PM,20-Jul,F4,1394,197,229,1,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,F05,5,635,,,,normal,,5:00 PM,20-Jul,F5,331,1322,40,88,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,F06,5,636,,,,normal,,5:00 PM,20-Jul,F6,907,183,117,1,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,F07,5,655,,Partial Lawn,,normal,,5:00 PM,20-Jul,F7,957,337,198,23,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,F08,5,,,,,normal,,5:00 PM,20-Jul,F8,2,3,1,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,F09,5,,,,,normal,,5:00 PM,20-Jul,,,,,,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,F10,5,658,,Partial Lawn,,normal,,5:00 PM,20-Jul,F10,1261,263,152,7,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,F11,5,659,,Partial Lawn,,normal,,5:00 PM,20-Jul,F11,691,78,214,1,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,F12,5,660,,Partial Lawn,,normal,,5:00 PM,20-Jul,F12,724,292,211,6,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,G01,5,,,,,normal,,5:00 PM,20-Jul,G1,2,3,0,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,G02,5,,,,,normal,,5:00 PM,20-Jul,G2,0,2,0,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,G03,5,,,,,normal,,5:00 PM,20-Jul,,,,,,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,G04,5,640,,Partial Lawn,,normal,,5:00 PM,20-Jul,G4,1014,272,255,5,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,G05,5,641,,Partial Lawn,,normal,,5:00 PM,20-Jul,G5,775,296,151,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,G06,5,642,,Partial Lawn,,normal,,5:00 PM,20-Jul,G6,709,431,112,7,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,G07,5,661,,Partial Lawn,,normal,,5:00 PM,20-Jul,G7,675,85,148,1,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,G08,5,,,,,normal,,5:00 PM,20-Jul,G8,0,1,1,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,G09,5,663,,,,normal,,5:00 PM,20-Jul,G9,935,395,66,21,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,G10,5,664,,,,normal,,5:00 PM,20-Jul,G10,1207,479,110,27,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,G11,5,,,,,normal,,5:00 PM,20-Jul,G11,5,7,2,1,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,G12,5,666,,Partial Lawn,,normal,,5:00 PM,20-Jul,G12,274,572,27,35,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,H01,5,,,,,normal,,5:00 PM,20-Jul,H1,0,2,0,1,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,H02,5,,,,,normal,,5:00 PM,20-Jul,H2,1,0,0,1,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,H03,5,645,,Partial Lawn,,normal,,5:00 PM,20-Jul,H3,1028,638,107,73,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,H04,5,,,,,normal,,5:00 PM,20-Jul,H4,0,0,2,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,H05,5,647,,,,normal,,5:00 PM,20-Jul,H5,990,297,94,13,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,H06,5,,,,,normal,,5:00 PM,20-Jul,H6,2,3,0,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,H07,5,667,,,,normal,,5:00 PM,20-Jul,H7,664,581,66,34,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,H08,5,668,,,,normal,,5:00 PM,20-Jul,H8,345,836,48,56,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,H09,5,669,,Partial Lawn,,normal,,5:00 PM,20-Jul,H9,862,361,102,10,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,H10,5,670,,,,normal,,5:00 PM,20-Jul,H10,1048,418,83,3,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,H11,5,,,,,normal,,5:00 PM,20-Jul,H11,4,3,0,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,7,H12,5,,,,,normal,,5:00 PM,20-Jul,H12,0,0,0,0,20170720_Block5_Plate7_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,A01,5,673,,Partial Lawn,,normal,,8:01 PM,20-Jul,A1,1297,323,247,11,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,A02,5,674,,Partial Lawn,,normal,,8:01 PM,20-Jul,A2,696,844,76,97,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,A03,5,675,,Partial Lawn,,normal,,8:01 PM,20-Jul,A3,36,290,13,14,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,A04,5,676,,,,normal,,8:01 PM,20-Jul,A4,970,419,105,10,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,A05,5,677,,Partial Lawn,,normal,ALMOST DOUBLE CIRCLE,8:01 PM,20-Jul,A5,420,110,52,2,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,A06,5,678,,Partial Lawn,,normal,,8:01 PM,20-Jul,A6,625,188,169,1,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,A07,5,679,,,,normal,,8:01 PM,20-Jul,A7,973,167,120,1,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,A08,5,680,,Partial Lawn,,normal,,8:01 PM,20-Jul,A8,881,304,163,3,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,A09,5,681,,Partial Lawn,,normal,,8:01 PM,20-Jul,A9,595,397,131,17,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,A10,5,682,,Partial Lawn,,normal,,8:01 PM,20-Jul,A10,768,486,186,17,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,A11,5,683,,Partial Lawn,,normal,,8:01 PM,20-Jul,A11,862,312,131,3,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,A12,5,684,,,,normal,,8:01 PM,20-Jul,A12,614,601,68,32,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,B01,5,685,,Partial Lawn,,normal,,8:01 PM,20-Jul,B1,342,115,58,3,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,B02,5,,,,,normal,,8:01 PM,20-Jul,B2,0,1,0,0,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,B03,5,687,,Partial Lawn,,normal,ALMOST STARVED,8:01 PM,20-Jul,B3,482,663,49,80,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,B04,5,,,,,normal,,8:01 PM,20-Jul,B4,0,1,0,0,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,B05,5,689,,Partial Lawn,,normal,,8:01 PM,20-Jul,B5,381,204,64,4,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,8,B06,5,,,,,normal,,8:01 PM,20-Jul,B6,0,0,0,0,20170720_Block5_Plate8_acquisition_1_1_1_1_1_1_1_1.processed,,,,
5,9,A01,3,1,,,,slow,,10:30 AM,22-Jul,A1,235,560,52,15,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,A02,3,7,,Full Lawn,,slow,,10:30 AM,22-Jul,A2,19,40,38,1,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,A03,3,10,,Partial Lawn,,slow,,10:30 AM,22-Jul,A3,32,945,46,23,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,A04,3,12,,Full Lawn,,slow,,10:30 AM,22-Jul,A4,31,62,41,0,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,A05,3,19,,Partial Lawn,,slow,,10:30 AM,22-Jul,A5,73,906,39,26,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,A06,3,23,,Partial Lawn,,slow,,10:30 AM,22-Jul,A6,29,60,43,2,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,A07,3,24,,Partial Lawn,,slow,,10:30 AM,22-Jul,A7,303,499,86,14,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,A08,3,27,,,,slow,,10:30 AM,22-Jul,A8,601,2276,91,166,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,A09,3,28,,Full Lawn,,slow,,10:30 AM,22-Jul,A9,10,17,22,0,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,A10,3,29,,Partial Lawn,,slow,,10:30 AM,22-Jul,A10,192,132,38,1,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,A11,3,31,,Partial Lawn,,slow,,10:30 AM,22-Jul,A11,70,140,54,1,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,A12,3,48,,Full Lawn,,slow,,10:30 AM,22-Jul,A12,155,142,48,0,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,B01,3,49,,,,slow,,10:30 AM,22-Jul,B1,97,965,47,20,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,B02,3,51,,Partial Lawn,,slow,,10:30 AM,22-Jul,B2,70,842,39,24,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,B03,3,55,,Partial Lawn,,slow,,10:30 AM,22-Jul,B3,99,474,63,10,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,B04,3,56,,Partial Lawn,,slow,,10:30 AM,22-Jul,B4,151,164,42,1,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,B05,3,58,,Partial Lawn,,slow,,10:30 AM,22-Jul,B5,42,667,32,26,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,B06,3,59,,Partial Lawn,,slow,,10:30 AM,22-Jul,B6,749,368,120,2,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,B07,3,60,,Partial Lawn,,slow,,10:30 AM,22-Jul,B7,185,293,55,4,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,B08,3,61,,Partial Lawn,,slow,,10:30 AM,22-Jul,B8,74,91,37,5,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,B09,3,62,,Partial Lawn,,slow,,10:30 AM,22-Jul,B9,425,539,63,11,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
5,9,B10,3,66,,Partial Lawn,,slow,,10:30 AM,22-Jul,B10,41,1064,41,51,20170722_Block5_Plate9_acquisition_1_1_1_1_1_1_1_1_1.processed,,,,
